,orig_index,Datetime,Tweet Id,Text,Username,tweet_len,tweet_num,score,magnitude,google_language,google_entities,google_categories
99,99,2022-01-19 19:37:07+00:00,1.4838862550668206e+18,"As Puerto Rico attracts more wealthy outsiders -- particularly those who count their riches in Bitcoin, Ether or other cryptocurrencies -- locals are growing more frustrated about an inflated real-estate bubble ",business,211,99.0,-0.699999988079071,0.699999988079071,en,"OTHER,PERSON,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
100,100,2022-01-19 17:27:05+00:00,1.4838535312159785e+18,"*BITCOIN, ETHEREUM USE ENORMOUS AMOUNT OF ENERGY: HOUSE DEMOCRAT ",Investingcom,65,100.0,-0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER,ORGANIZATION",
101,101,2022-01-19 17:00:21+00:00,1.4838468066561393e+18,Should the energy-intensive method of bitcoin mining be banned? A top EU financial regulator has warned that the way cryptocurrencies are mined posed a risk to meeting climate change goals in the Paris agreement ,FinancialTimes,212,101.0,-0.2000000029802322,0.5,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
102,102,2022-01-19 14:34:30+00:00,1.4838100997476024e+18,The world's biggest Bitcoin fund is also one of the biggest casualties of this year's crypto selloff ,business,101,102.0,-0.6000000238418579,0.6000000238418579,en,"NUMBER,OTHER,LOCATION",
103,103,2022-01-19 08:52:07+00:00,1.483723938228281e+18,*CORRECTION: MOODY'S SAYS EL SALVADOR RATING UNCHANGED AFTER BUKELE EXPLETIVE ,Investingcom,78,103.0,-0.3000000119209289,0.3000000119209289,en,"OTHER,ORGANIZATION,LOCATION",
104,104,2022-01-17 21:16:03+00:00,1.4831863763130368e+18,"Soaring energy prices and power blackouts in Kosovo, one of the poorest countries in Europe, led to a government ban on Bitcoin mining. Now, some miners are selling their equipment or trying to move abroad ",business,206,104.0,-0.6000000238418579,1.2999999523162842,en,"PERSON,OTHER,LOCATION,CONSUMER_GOOD,NUMBER",
105,105,2022-01-17 09:33:04+00:00,1.4830094669792584e+18,"El Salvador’s President Nayib Bukele is probably the only head of state in the world who uses public funds to trade Bitcoin with his phone. So far, it appears he’s lost money ",business,175,105.0,-0.4000000059604645,0.8999999761581421,en,"OTHER,PERSON,CONSUMER_GOOD,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
106,106,2022-01-17 07:16:44+00:00,1.4829751570230351e+18,*MOODY'S DOWNGRADES EL SALVADOR SOVEREIGN DEBT DUE TO TRADES ,Investingcom,61,106.0,-0.1000000014901161,0.1000000014901161,en,"OTHER,ORGANIZATION,LOCATION",
107,107,2022-01-16 17:42:04+00:00,1.482770139116417e+18,"Consumers and businesses are increasingly starting to use digital tokens other than Bitcoin for purchases, according to BitPay ",business,127,107.0,-0.1000000014901161,0.1000000014901161,en,"OTHER,PERSON,ORGANIZATION",
108,108,2022-01-14 18:05:05+00:00,1.4820511545908142e+18,"A familiar tune was playing out in the market Friday: tech stocks staged a mini rebound and Bitcoin reversed course too, spotlighting crypto’s tendency to move in lockstep with other risk assets ",business,195,108.0,0.0,0.0,en,OTHER,
109,109,2022-01-14 14:00:17+00:00,1.4819895498993582e+18,"One in three of financial planner Rebecca Aldridge's clients now holds crypto assets such as bitcoin. If anyone tells you crypto doesn’t matter to the average investor, she warns, think again: ",FinancialTimes,193,109.0,-0.2000000029802322,0.800000011920929,en,"OTHER,PERSON,NUMBER",/Finance/Investing
110,110,2022-01-14 02:21:04+00:00,1.48181358658662e+18,Jack Dorsey's Block is building a Bitcoin mining system ,business,56,110.0,0.0,0.0,en,"OTHER,PERSON",
111,111,2022-01-13 21:15:06+00:00,1.4817365885142753e+18,CityLab Daily: Arkansas bets on free bitcoin to attract tech workers via ,business,73,111.0,0.0,0.0,en,"OTHER,ORGANIZATION,PERSON",
112,112,2022-01-13 19:06:12+00:00,1.481704147678384e+18,"As Bitcoin remains well-off its record highs, advocates are finding glimmers of hope by analyzing the makeup of its investors ",business,126,112.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER",/Finance/Investing/Currencies & Foreign Exchange
113,113,2022-01-13 17:30:12+00:00,1.4816799911003543e+18,Jack Dorsey has announced the creation of a nonprofit fund to help developers of Bitcoin facing what he calls “legal headaches.” The group will provide free legal advice and rely primarily on part-time and volunteer lawyers.  ,nytimes,226,113.0,0.3000000119209289,0.699999988079071,en,"PERSON,OTHER,ORGANIZATION",/Finance
114,114,2022-01-13 16:35:07+00:00,1.4816661255659889e+18,"El Salvador’s Bitcoin trades are adding risk to a sovereign credit outlook that was already weak and reflecting a growing chance of default, Moody's says ",business,154,114.0,-0.6000000238418579,0.6000000238418579,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
115,115,2022-01-13 12:56:05+00:00,1.4816110057886638e+18,"If the idea of keeping your Bitcoin in banks seems like a safer option, maybe crypto isn't the right investment for you, writes via ",business,132,115.0,-0.4000000059604645,0.4000000059604645,en,"OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
116,116,2022-01-12 15:09:04+00:00,1.481282083880325e+18,"El Salvador’s President Nayib Bukele is probably the only head of state in the world who uses public funds to trade Bitcoin with his phone. So far, it appears he’s lost money ",business,175,116.0,-0.4000000059604645,0.8999999761581421,en,"OTHER,PERSON,CONSUMER_GOOD,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
117,117,2022-01-12 15:08:02+00:00,1.4812818246262948e+18,The most U.S. inflation in four decades is reviving talk of Bitcoin being a hedge against rising prices and is lifting the coin to its highest in a week ,business,153,117.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
118,118,2022-01-11 16:31:09+00:00,1.4809403533940283e+18,"After one of roughest patches even for Bitcoin enthusiasts, holders of the largest digital currency are facing an ominous technical price pattern with a name that suggests more pain ahead ",business,188,118.0,-0.699999988079071,0.699999988079071,en,"PERSON,OTHER,EVENT,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
119,119,2022-01-10 19:41:06+00:00,1.480625768984109e+18,"Only 5% of clients polled by JPMorgan said they see Bitcoin reaching before the end of 2022. More than 40%, though, saw it above ",business,129,119.0,-0.1000000014901161,1.0,en,"OTHER,PERSON,ORGANIZATION,DATE,NUMBER","/Finance,/Business & Industrial/Business Finance"
120,120,2022-01-10 15:28:04+00:00,1.4805620902555566e+18,Bitcoin's slump brings the coin to a key level of support ,business,58,120.0,0.0,0.0,en,OTHER,
121,121,2022-01-10 14:33:57+00:00,1.4805484709897623e+18,Bitcoin is on pace for its worst start to a year since the earliest days of the digital alternative to money ,business,109,121.0,-0.699999988079071,0.699999988079071,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
122,122,2022-01-09 05:59:07+00:00,1.48005652015915e+18,"Goldman Sachs says Bitcoin will continue to take market share from gold, making a price prediction of a a possibility ",business,118,122.0,0.0,0.0,en,"OTHER,ORGANIZATION","/Business & Industrial/Business Finance,/Finance/Investing"
123,123,2022-01-09 03:24:04+00:00,1.4800174999366735e+18,Will Bitcoin hit in 2022? We asked the experts ,business,47,123.0,0.0,0.0,en,"PERSON,OTHER,NUMBER,DATE",
124,124,2022-01-08 23:06:04+00:00,1.4799525758060257e+18,"Bitcoin extended its slide into the weekend, taking another leg toward the key level ",business,85,124.0,0.2000000029802322,0.2000000029802322,en,OTHER,
125,125,2022-01-08 19:53:01+00:00,1.479903992578818e+18, BREAKING: *BITCOIN SINKS BELOW AS CRYPTOS TUMBLE IN WEEKEND TRADE ,Investingcom,67,125.0,-0.3000000119209289,0.3000000119209289,en,"OTHER,EVENT",
126,126,2022-01-08 19:38:29+00:00,1.4799003343655444e+18,"Bitcoin extended its slide into the weekend, taking another leg toward the key level ",business,85,126.0,0.2000000029802322,0.2000000029802322,en,OTHER,
127,127,2022-01-08 17:30:00+00:00,1.47986800100454e+18,"Mainstream banks outside the U.S. are dipping their toes in cryptocurrencies, offering customers ways to invest and store bitcoin and other digital assets ",WSJ,155,127.0,0.3000000119209289,0.3000000119209289,en,"OTHER,ORGANIZATION,PERSON,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
128,128,2022-01-08 07:33:03+00:00,1.4797177707576563e+18,Will Bitcoin hit in 2022? We asked the experts ,business,47,128.0,0.0,0.0,en,"PERSON,OTHER,NUMBER,DATE",
129,129,2022-01-08 06:39:26+00:00,1.479704278877057e+18,"Goldman Sachs says Bitcoin will continue to take market share from gold, making a price prediction of a a possibility ",business,118,129.0,0.0,0.0,en,"OTHER,ORGANIZATION","/Business & Industrial/Business Finance,/Finance/Investing"
130,130,2022-01-07 22:01:02+00:00,1.4795738217787597e+18,The crypto bloodbath has transformed a famous Bitcoin ETF that launched the most successful debut ever into one of the biggest losers for an issuer in their first two months of trading ,business,185,130.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,EVENT,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
131,131,2022-01-07 20:52:04+00:00,1.4795564634252124e+18,Political turmoil in Kazakhstan is hitting the country's vast bitcoin mining industry ,CNN,86,131.0,-0.800000011920929,0.800000011920929,en,"OTHER,LOCATION",
132,132,2022-01-07 14:53:30+00:00,1.479466227651289e+18,"*BITCOIN, ETHEREUM DECLINE AS CRYPTO SELLOFF CONTINUES ",Investingcom,55,132.0,0.0,0.0,en,OTHER,
133,133,2022-01-07 12:30:43+00:00,1.4794302953843835e+18,Political turmoil in Kazakhstan is hitting the country's vast bitcoin mining industry ,CNN,86,133.0,-0.800000011920929,0.800000011920929,en,"OTHER,LOCATION",
134,134,2022-01-07 12:09:35+00:00,1.4794249763148472e+18,"It’s jobs day, more inflation concerns, and Bitcoin drops again Here’s what’s moving markets ",business,93,134.0,-0.5,0.5,en,OTHER,
135,135,2022-01-07 11:34:13+00:00,1.4794160784722043e+18,Bitcoin Suisse hires the head of Barclays's U.K. Wealth Management Investments business as its new CEO ,business,103,135.0,-0.1000000014901161,0.2000000029802322,en,"OTHER,ORGANIZATION,LOCATION,PERSON",
136,136,2022-01-07 07:45:35+00:00,1.479358538518614e+18,Bitcoin is down about 40% from its November record and there is increasing evidence the decline may not be done yet ,business,116,136.0,-0.6000000238418579,0.6000000238418579,en,"NUMBER,OTHER",/Finance/Investing/Currencies & Foreign Exchange
137,137,2022-01-07 06:58:21+00:00,1.479346653660336e+18,"U.S. jobs report coming, Bitcoin slides again and Kazakhstan tensions ease Here’s what’s moving markets ",business,104,137.0,0.6000000238418579,0.6000000238418579,en,"OTHER,ORGANIZATION,LOCATION",
138,138,2022-01-07 05:17:16+00:00,1.4793212130130084e+18,*BITCOIN SINKS BELOW AMID CRYPTO MARKET SELLOFF ,Investingcom,48,138.0,0.0,0.0,en,"OTHER,CONSUMER_GOOD",
139,139,2022-01-07 04:50:42+00:00,1.4793145279048008e+18,BREAKING: Bitcoin tumbles below to the lowest level since September ,business,68,139.0,-0.4000000059604645,0.4000000059604645,en,"OTHER,EVENT",
140,140,2022-01-07 04:43:40+00:00,1.479312758256636e+18,*BITCOIN FALLS TO AS LOW AS LOWEST SINCE SEPT. 30 ,Investingcom,50,140.0,-0.1000000014901161,0.1000000014901161,en,"NUMBER,OTHER,DATE",
141,141,2022-01-07 04:39:03+00:00,1.4793115949748593e+18,Will Bitcoin hit in 2022? We asked the experts ,business,47,141.0,0.0,0.0,en,"PERSON,OTHER,NUMBER,DATE",
142,142,2022-01-06 20:24:04+00:00,1.4791870292421304e+18,Will Bitcoin hit in 2022? We asked the experts ,business,47,142.0,0.0,0.0,en,"PERSON,OTHER,NUMBER,DATE",
143,143,2022-01-06 17:17:04+00:00,1.4791399712315884e+18,"Bitcoin could slide even lower before finding support, according to crypto billionaire Mike Novogratz ",business,102,143.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
144,144,2022-01-06 16:26:19+00:00,1.4791271975038648e+18,"Bitcoin has taken a beating as of late, but bulls think it can still reach this year ",business,85,144.0,-0.3000000119209289,0.3000000119209289,en,"PERSON,OTHER",
145,145,2022-01-06 12:30:09+00:00,1.4790677638135887e+18,"Cryptocurrencies led by bitcoin and ether slumped as part of the broader tech selloff, cementing their status among investors as risky assets quickly dumped in moments of market stress ",WSJ,185,145.0,0.0,0.0,en,"OTHER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
146,146,2022-01-06 09:32:36+00:00,1.4790230837259878e+18,*BITCOIN SINKS 9% AS CRYPTOS PLUNGE AMID FED RATE HIKE FEARS ,Investingcom,61,146.0,-0.1000000014901161,0.1000000014901161,en,"NUMBER,OTHER,EVENT",
147,147,2022-01-06 04:40:36+00:00,1.4789495997548257e+18,*BITCOIN FALLS TO LOWEST LEVEL SINCE DECEMBER FLASH CRASH ,Investingcom,58,147.0,0.1000000014901161,0.1000000014901161,en,"OTHER,EVENT",
148,148,2022-01-06 02:51:03+00:00,1.478922029579612e+18,Will Bitcoin hit in 2022? We asked the experts ,business,47,148.0,0.0,0.0,en,"PERSON,OTHER,NUMBER,DATE",
149,149,2022-01-05 22:56:13+00:00,1.478862932368896e+18,*BITCOIN DROPS 6% BELOW AS CRYPTOS TUMBLE ALONG WITH TECH STOCKS ,Investingcom,65,149.0,-0.1000000014901161,0.1000000014901161,en,"NUMBER,OTHER",
150,150,2022-01-05 22:34:08+00:00,1.478857372076548e+18,"Bitcoin slumped to the lower level since its December flash crash, dropping as much as 3.6% ",business,92,150.0,-0.5,0.5,en,"NUMBER,OTHER,EVENT",
151,151,2022-01-05 21:27:03+00:00,1.4788404924523643e+18,Bitcoin's woes can be explained in three charts ,business,48,151.0,0.0,0.0,en,"NUMBER,OTHER",
152,152,2022-01-05 20:21:39+00:00,1.4788240319105638e+18,Bitcoin is plunging ,business,20,152.0,-0.1000000014901161,0.1000000014901161,en,OTHER,
153,153,2022-01-05 18:28:06+00:00,1.4787954594644664e+18,"BTCS, a small Nasdaq-listed blockchain company, said it is the first to offer investors the option of receiving a cash dividend in Bitcoin ",business,139,153.0,0.0,0.0,en,"OTHER,ORGANIZATION,PERSON",/Finance/Investing/Currencies & Foreign Exchange
154,154,2022-01-05 18:19:35+00:00,1.4787933139311206e+18,Bitcoin mining stocks are taking a beating as the recent slide in the price of the world’s largest digital asset has analysts reconsidering their outlooks following a record-breaking year ,business,188,154.0,-0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER,LOCATION",/Finance/Investing
155,155,2022-01-05 18:17:07+00:00,1.478792692020793e+18,"The world's most valuable cryptocurrency has fallen to about after surging to a record high near Yet Goldman Sachs said in a report that bitcoin could more than double, to a little over per coin, within the next five years. ",CNN,224,155.0,-0.2000000029802322,0.2000000029802322,en,"OTHER,WORK_OF_ART,ORGANIZATION,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
156,156,2022-01-05 17:12:59+00:00,1.478776555564421e+18,Bitcoin's malaise explained in three charts ,business,44,156.0,0.0,0.0,en,"NUMBER,OTHER",
157,157,2022-01-05 17:02:04+00:00,1.4787738050992005e+18,"Goldman Sachs says Bitcoin will continue to take market share from gold, making a price prediction of a a possibility ",business,118,157.0,0.0,0.0,en,"OTHER,ORGANIZATION","/Business & Industrial/Business Finance,/Finance/Investing"
158,158,2022-01-05 14:49:04+00:00,1.4787403375773204e+18,"Goldman Sachs says Bitcoin will continue to take market share from gold, making a price prediction of a a possibility ",business,118,158.0,0.0,0.0,en,"OTHER,ORGANIZATION","/Business & Industrial/Business Finance,/Finance/Investing"
159,159,2022-01-05 12:47:03+00:00,1.4787096314510743e+18,"Goldman Sachs says Bitcoin will continue to take market share from gold, making a price prediction of a a possibility ",business,118,159.0,0.0,0.0,en,"OTHER,ORGANIZATION","/Business & Industrial/Business Finance,/Finance/Investing"
160,160,2022-01-05 11:49:04+00:00,1.4786950390648545e+18,Will Bitcoin hit in 2022? We asked the experts ,business,47,160.0,0.0,0.0,en,"PERSON,OTHER,NUMBER,DATE",
161,161,2022-01-05 11:15:06+00:00,1.4786864892109332e+18,Will Bitcoin hit in 2022? We asked the experts ,business,47,161.0,0.0,0.0,en,"PERSON,OTHER,NUMBER,DATE",
162,162,2022-01-05 10:59:06+00:00,1.4786824626498232e+18,"Bitcoin has been languishing in a range of about to for a month or so, but it may be about to rally again ",business,106,162.0,0.0,0.0,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
163,163,2022-01-05 07:47:06+00:00,1.4786341450814382e+18,"Goldman Sachs says Bitcoin will continue to take market share from gold, making a price prediction of a a possibility ",business,118,163.0,0.0,0.0,en,"OTHER,ORGANIZATION","/Business & Industrial/Business Finance,/Finance/Investing"
164,164,2022-01-05 06:49:34+00:00,1.4786196665452667e+18,"Rates worries, U.K. virus measures and Goldman predicts Bitcoin could hit This is what’s moving markets today ",business,110,164.0,0.0,0.0,en,"PERSON,OTHER",
